Date,Title,Review_Text,Product,Rating
"September 12, 2020",Never again! Junk!,"My tv stopped working after less than 2 years with very light use. It's picture went black, except for a small orb in the lower right hand of the screen. After further inspection, my husband thinks the screen burnt out because there was a small burned looking spot on the tv frame, right below the orb. Piece of junk, never again!!","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",1.0
"September 10, 2020",A dud out of the box,Dead out out of the bux. Never turned or showed any even sign of electrical activity. How does that happen? what kinda company doesnt even have the basic quality control to make sure totally defective products dont make it out of the factory. Never buying TCL again never buying electronics from walmart again.,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",1.0
"September 21, 2020",Two TVs in two years malfunction,"We first bought our 55"" TCL Roku TV two years ago at Walmart. At first the tv worked great. The picture quality is excellent, and we love the Roku integration. The sound quality is a bit lacking though. Less than a year later all of the HDMI ports stop working, which means no game console or DVD players will operate. We put in a work order through TCL, and luckily it was still under warranty. After going through all of their steps over the phone to no avail, they sent out a technician with a new tv. Awesome! Well, here we are a year out from that, and last night the picture on the tv suddenly went black. The sound was still working, just no picture, and no backlight at all. Completely dark. We have unhooked and rebooked everything, rebooted, and even factory reset the tv. Still no picture. In my troubleshooting I have discovered this to be a problem with a lot of people, and issues have even been reported to the BBB. We have put in a maintenance request and are awaiting contact from a technician, but their website says there could be a wait due to Covid-19 issues. It seems that these tvs are built without demand for quality workmanship. A television should last longer than a year. If TCL does not replace this existing tv due to warranty issues, we will definitely not be buying another, and I would absolutely urge everyone to look at a different manufacturer when shopping for a smart TV.","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",1.0
"September 18, 2020",Best bang for your buck!,"I've just purchased this tv after my previous tv has went out. I've been doing my research on this tv for a while and I can honestly say this tv is your best bang for your buck . Most people that I've read about that do professional reviews has said it's great if your on a budget , it doesn't get to bright if your in a bright room , and picture quality diminishes the great the viewing angle is . Pros for me: Great size , picture is good, price is better Cons: Not the best quality when it comes to 4K I'd recommend this tv if your looking to upgrade and on a budget.","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"September 17, 2020",DIASTER,I purchase this as gift to myself for my birthday on black Friday of 2018. Everything was great until all of a sudden all I could hear was audio and no picture. At first I thought it was my cable box because it was not a old TV. I called the cable company had them send me a new box. Only to learn it was my fairly new TV. Needless to say I was beyond MAD. Please DO NOT throw away your money. Run as far as you can away from this disaster:(,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",1.0
"August 24, 2020",Issues right after warranty ran out.,Bought this in Feb 2019 and now a couple months past 1 year warranty I've started having major issues ranging from total failure of display unless I restart it a few times (picture goes out to fuzzy screen) and now the backlight is going as well as a bright vertical line is showing through the picture at all times. Super disappointed as I have had multiple TCL before but this model is just not good like the others.,"TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",1.0
"August 9, 2020",Picture went bad in less than a year,"I bought this TV in October of 2019, and now August 2020, the picture is bad. There is a line through the middle of the tv and the picture is doubling up. I will call customer service but I feel like it will end up to be easier just to get a new tv. Also, when watching an app through the roku, the sound is quiet when trying to listen to dialogue, I would suggest a sound bar.","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",3.0
"August 27, 2020",Not Worth it,"Great Tv, only lasted for about a year and a half or so. Backlight went out, and no matter how many tricks we tried it still wouldn't work. The cost to fix just wasn't worth it, it was cheaper to just buy another television. We did not buy another TCL, got a samsung.","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",2.0
"September 11, 2020",Great value,"I bought this TV for my home office, and I didn't really know what to expect for $220. I'm happy with the TV, for the money the picture quality is pretty good. The only thing I don't like is navigating the Ruku menus can be a little laggy. I'd definitely recommend this TV for a guest room or home office.","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"September 3, 2020",Do NOT buy,"Do not purchase this tv. About a month after purchase, we had a line appear across the top of the screen, a week later we started getting vertical lines also. We contacted store 262 where we bought the tv, they said that they won't do anything about it because we were just out of the 30 day return policy. After a little digging, I discovered that this is a common issue with this television. Just get a Vizio for a little more money, save yourself the headache.","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",1.0
"September 5, 2020",Ok TV for the price,"Picture quality was good, but the sound is way to low. You literally have to put it at 75 to hear it well but it’s understandable because it only has 10w speakers so it’s best to have it connected to a sound bar. The lack of 120 refresh rate is well display when watching live sports all you see is a blurry player running back and forth. But this isn’t a $1500 tv so you get what you pay for and in this care $700 is what you get. 4K content not so great the picture is dark and not as sharp as it should be, and after many adjustments same thing. Is this tv worth the purchase yes if you want low quality and a big size TV then yes. But if you are looking for a great 4K tv experience then no. You will be disappointed in the sound and picture quality. My suggestion is to wait it out save a few extra hundreds and but a better TV. I did return this tv and got a different brand and the difference is night and day.","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",1.0
"August 27, 2020",Only One Complaint,"First off I was shocked at how light this TV is and how easy the unboxing was. I like how it was boxed well and protected. Hook up and set up was fast and simple. It does have a cheap plastic feel to the TV and the remote is simple. Only having the main buttons required. I actually didn't like the remote. It is small, the volume up, down and mute buttons are located on the side of the remote. Anyone that has never had a Roku might find some of the buttons confusing. What I feel TLC focused on the most was the pitcher quality. It has an excellent 4K pitcher for the price. Still not full HDR though. Some of the bright sunny areas are bleached out. But not a major concern at this price. Kinda worried on the panel life at this price. You tend to get what you pay for. Only time will tell. You take good care of it and it will take care of you. Now to my only complaint. It doesn't come with the av pig tell adapter. Most TVs I've purchases in the past came with it. Not sure why this TV did not. So if you are one of the select few that still uses RCA's. This may not be the TV for you.","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",4.0
"September 14, 2020","TCL TV's have a new fan! Pretty impressed, so far!","Just bought a TCL 43"" 4K 43S421 OPEN BOX to replace a just bought TCL 32"" because it was a little too small (worked fine). The TV is going to be mainly used for Xbox and my son said the 43"" was much clearer (not surprising 4K versus 720p) and faster. I decided to attach a small HD antenna just to see what would happen and was able to tune in the Patriots/Dolphins game and the picture was pretty darn good. I will try to hook up cable later (have to find the right cable wire) but it might be worth getting a real HD antenna as I found myself watching the game on that TV rather than the 1080 I have in the living room. I'll keep and eye on it and try to update this rating as it goes along.","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
"September 22, 2020",I reccomend it!!!,"We did some research and found out this tv fitted our family living room area. I love this tv! looks great, sounds great and pictures quality is great. Roku is a plus and has great shows movies etc. Connects right away with the wifi. Setting up the tv was fast. Not difficult for me. I would recommend this to anyone looking for a new smart tv","TCL 75"" Class 4K UHD LED Roku Smart TV 4 Series 75S421",5.0
